InstanceType,Region,AZ,SPS_Mean,SPS_STD,SpotPrice
r6in.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2616
r6in.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2613
r6in.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2603
c7gd.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8933
c7gd.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9288
c7gd.8xlarge,us-east-1,use1-az6,3.0,0.0,0.904
i4i.xlarge,us-east-1,use1-az6,3.0,0.0,0.1353
i4i.xlarge,us-east-1,use1-az1,3.0,0.0,0.1304
i4i.xlarge,us-east-1,use1-az2,3.0,0.0,0.1365
i4i.xlarge,us-east-1,use1-az5,3.0,0.0,0.1136
i4i.xlarge,us-east-1,use1-az4,3.0,0.0,0.1181
t3.micro,us-east-1,use1-az5,3.0,0.0,0.0071
t3.micro,us-east-1,use1-az4,3.0,0.0,0.0068
t3.micro,us-east-1,use1-az2,3.0,0.0,0.0064
t3.micro,us-east-1,use1-az1,3.0,0.0,0.0075
t3.micro,us-east-1,use1-az6,3.0,0.0,0.0076
m5a.large,us-east-1,use1-az4,3.0,0.0,0.0575
m5a.large,us-east-1,use1-az6,3.0,0.0,0.0564
m5a.large,us-east-1,use1-az5,3.0,0.0,0.0633
m5a.large,us-east-1,use1-az1,3.0,0.0,0.0635
m5a.large,us-east-1,use1-az2,3.0,0.0,0.063
t3.small,us-east-1,use1-az6,3.0,0.0,0.0128
t3.small,us-east-1,use1-az4,3.0,0.0,0.0117
t3.small,us-east-1,use1-az2,3.0,0.0,0.0127
t3.small,us-east-1,use1-az1,3.0,0.0,0.0132
t3.small,us-east-1,use1-az5,3.0,0.0,0.0139
c7g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2403
c7g.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2627
c7g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2025
c7g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2202
c7g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2372
m7g.medium,us-east-1,use1-az5,3.0,0.0,0.0294
m7g.medium,us-east-1,use1-az4,3.0,0.0,0.0326
m7g.medium,us-east-1,use1-az6,3.0,0.0,0.0296
m7g.medium,us-east-1,use1-az1,3.0,0.0,0.0296
m7g.medium,us-east-1,use1-az2,3.0,0.0,0.0296
m7g.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4689
m7g.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4719
m7g.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5132
m7g.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4603
m7g.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5165
g5.xlarge,us-east-1,use1-az4,3.0,0.0,0.3054
g5.xlarge,us-east-1,use1-az2,3.0,0.0,0.3067
g5.xlarge,us-east-1,use1-az5,3.0,0.0,0.3365
c6a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2162
c6a.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2242
c6a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2209
c6a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2183
c6a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2279
c6id.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2518
c6id.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2167
c6id.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2275
c6id.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2286
c6id.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2324
r6i.large,us-east-1,use1-az6,3.0,0.0,0.0613
r6i.large,us-east-1,use1-az4,3.0,0.0,0.0618
r6i.large,us-east-1,use1-az2,3.0,0.0,0.0568
r6i.large,us-east-1,use1-az1,3.0,0.0,0.0635
r6i.large,us-east-1,use1-az5,3.0,0.0,0.0591
r7iz.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2615
r7iz.2xlarge,us-east-1,use1-az6,3.0,0.0,0.3015
r7iz.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2531
r7iz.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2616
z1d.3xlarge,us-east-1,use1-az2,3.0,0.0,0.4775
z1d.3xlarge,us-east-1,use1-az5,3.0,0.0,0.4837
z1d.3xlarge,us-east-1,use1-az4,3.0,0.0,0.4699
z1d.3xlarge,us-east-1,use1-az6,3.0,0.0,0.4802
h1.2xlarge,us-east-1,use1-az4,3.0,0.0,0.3207
h1.2xlarge,us-east-1,use1-az6,3.0,0.0,0.3208
h1.2xlarge,us-east-1,use1-az5,3.0,0.0,0.3185
h1.2xlarge,us-east-1,use1-az2,3.0,0.0,0.3222
r7a.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5824
r7a.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5192
r7a.4xlarge,us-east-1,use1-az4,3.0,0.0,0.578
r7a.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5436
r7a.large,us-east-1,use1-az4,3.0,0.0,0.0631
r7a.large,us-east-1,use1-az2,3.0,0.0,0.063
r7a.large,us-east-1,use1-az5,3.0,0.0,0.063
r7a.large,us-east-1,use1-az6,3.0,0.0,0.0553
t4g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2281
t4g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2613
t4g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2589
t4g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2572
t4g.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2384
r6i.xlarge,us-east-1,use1-az4,3.0,0.0,0.1231
r6i.xlarge,us-east-1,use1-az1,3.0,0.0,0.126
r6i.xlarge,us-east-1,use1-az2,3.0,0.0,0.1237
r6i.xlarge,us-east-1,use1-az6,3.0,0.0,0.1221
r6i.xlarge,us-east-1,use1-az5,3.0,0.0,0.1269
r5b.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5204
r5b.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5679
r5b.4xlarge,us-east-1,use1-az4,3.0,0.0,0.573
x2gd.medium,us-east-1,use1-az5,3.0,0.0,0.0361
x2gd.medium,us-east-1,use1-az1,3.0,0.0,0.0363
x2gd.medium,us-east-1,use1-az6,3.0,0.0,0.0353
x2gd.medium,us-east-1,use1-az4,3.0,0.0,0.0357
x2gd.medium,us-east-1,use1-az2,3.0,0.0,0.0404
c7i.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2453
c7i.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2474
c7i.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2468
c7i.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2513
m7a.large,us-east-1,use1-az4,3.0,0.0,0.0631
m7a.large,us-east-1,use1-az6,3.0,0.0,0.0632
m7a.large,us-east-1,use1-az2,3.0,0.0,0.0631
m7a.large,us-east-1,use1-az5,3.0,0.0,0.0633
i4g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2546
i4g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2198
i4g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2186
i4g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2511
c6gn.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9474
c6gn.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9295
c6gn.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9088
m1.xlarge,us-east-1,use1-az2,3.0,0.0,0.0599
m1.xlarge,us-east-1,use1-az4,3.0,0.0,0.0629
m1.xlarge,us-east-1,use1-az6,3.0,0.0,0.0686
g3.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4526
g3.4xlarge,us-east-1,use1-az4,3.0,0.0,0.3986
g3.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5497
g3.4xlarge,us-east-1,use1-az3,3.0,0.0,0.5569
r7iz.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5838
r7iz.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5261
r7iz.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5561
c6g.medium,us-east-1,use1-az4,3.0,0.0,0.0282
c6g.medium,us-east-1,use1-az6,3.0,0.0,0.0303
c6g.medium,us-east-1,use1-az2,3.0,0.0,0.0296
c6g.medium,us-east-1,use1-az5,3.0,0.0,0.0326
c6g.medium,us-east-1,use1-az1,3.0,0.0,0.0297
c6gd.medium,us-east-1,use1-az2,3.0,0.0,0.0325
c6gd.medium,us-east-1,use1-az4,3.0,0.0,0.0328
c6gd.medium,us-east-1,use1-az5,3.0,0.0,0.0325
c6gd.medium,us-east-1,use1-az6,3.0,0.0,0.0326
c6gd.medium,us-east-1,use1-az1,3.0,0.0,0.0327
c6g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2227
c6g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2163
c6g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.219
c6g.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2307
c6g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2342
m6g.large,us-east-1,use1-az6,3.0,0.0,0.053
m6g.large,us-east-1,use1-az5,3.0,0.0,0.0652
m6g.large,us-east-1,use1-az4,3.0,0.0,0.0638
m6g.large,us-east-1,use1-az1,3.0,0.0,0.0606
m6g.large,us-east-1,use1-az2,3.0,0.0,0.0637
i3.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2397
i3.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2111
i3.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2457
i3.2xlarge,us-east-1,use1-az4,3.0,0.0,0.251
i3.2xlarge,us-east-1,use1-az3,3.0,0.0,0.261
i3.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2531
r6a.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2522
r6a.2xlarge,us-east-1,use1-az2,3.0,0.0,0.251
r6a.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2207
r6a.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2284
c5n.xlarge,us-east-1,use1-az6,3.0,0.0,0.1259
c5n.xlarge,us-east-1,use1-az5,3.0,0.0,0.1129
c5n.xlarge,us-east-1,use1-az4,3.0,0.0,0.1137
c5n.xlarge,us-east-1,use1-az1,3.0,0.0,0.126
c5n.xlarge,us-east-1,use1-az2,3.0,0.0,0.1159
m7i.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2551
m7i.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2235
m7i.2xlarge,us-east-1,use1-az6,3.0,0.0,0.251
m7i.2xlarge,us-east-1,use1-az2,3.0,0.0,0.234
c6in.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2344
c6in.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2503
c6in.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2509
c6in.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2522
c6in.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2409
r5n.large,us-east-1,use1-az4,3.0,0.0,0.062
r5n.large,us-east-1,use1-az1,3.0,0.0,0.0648
r5n.large,us-east-1,use1-az5,3.0,0.0,0.0632
r5n.large,us-east-1,use1-az2,3.0,0.0,0.0646
r5n.large,us-east-1,use1-az6,3.0,0.0,0.0632
r5d.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9669
r5d.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9798
r5d.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9344
r5d.8xlarge,us-east-1,use1-az4,3.0,0.0,0.898
x1e.xlarge,us-east-1,use1-az4,3.0,0.0,0.2455
x1e.xlarge,us-east-1,use1-az6,3.0,0.0,0.2465
x1e.xlarge,us-east-1,use1-az2,3.0,0.0,0.2189
x1e.xlarge,us-east-1,use1-az1,3.0,0.0,0.2641
i3.8xlarge,us-east-1,use1-az5,3.0,0.0,0.9035
i3.8xlarge,us-east-1,use1-az6,3.0,0.0,0.9973
i3.8xlarge,us-east-1,use1-az3,3.0,0.0,0.7567
i3.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9372
m6i.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2226
m6i.2xlarge,us-east-1,use1-az5,3.0,0.0,0.239
m6i.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2406
m6i.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2199
r6i.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2292
r6i.2xlarge,us-east-1,use1-az4,3.0,0.0,0.22
r6i.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2477
r6i.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2169
r6i.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2528
r7a.xlarge,us-east-1,use1-az6,3.0,0.0,0.1411
r7a.xlarge,us-east-1,use1-az4,3.0,0.0,0.1319
r7a.xlarge,us-east-1,use1-az5,3.0,0.0,0.1107
r7a.xlarge,us-east-1,use1-az2,3.0,0.0,0.1257
t4g.medium,us-east-1,use1-az2,3.0,0.0,0.0322
t4g.medium,us-east-1,use1-az1,3.0,0.0,0.0326
t4g.medium,us-east-1,use1-az6,3.0,0.0,0.0324
t4g.medium,us-east-1,use1-az4,3.0,0.0,0.0323
t4g.medium,us-east-1,use1-az5,3.0,0.0,0.0325
m6g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2165
m6g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2186
m6g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2269
m6g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2083
m6g.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2309
r5d.4xlarge,us-east-1,use1-az6,3.0,0.0,0.5643
r5d.4xlarge,us-east-1,use1-az1,3.0,0.0,0.519
r5d.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5714
r5d.4xlarge,us-east-1,use1-az2,3.0,0.0,0.5723
r5d.4xlarge,us-east-1,use1-az5,3.0,0.0,0.512
r4.8xlarge,us-east-1,use1-az4,3.0,0.0,0.9376
r4.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9264
r4.8xlarge,us-east-1,use1-az1,3.0,0.0,0.9248
r4.8xlarge,us-east-1,use1-az6,3.0,0.0,0.8604
a1.metal,us-east-1,use1-az4,3.0,0.0,0.4019
c6id.8xlarge,us-east-1,use1-az2,3.0,0.0,0.8852
c6id.8xlarge,us-east-1,use1-az4,3.0,0.0,0.985
r6idn.large,us-east-1,use1-az4,3.0,0.0,0.0726
r6idn.large,us-east-1,use1-az5,3.0,0.0,0.0633
r6idn.large,us-east-1,use1-az2,3.0,0.0,0.0636
r6idn.large,us-east-1,use1-az6,3.0,0.0,0.0597
vt1.3xlarge,us-east-1,use1-az2,3.0,0.0,0.4038
c6id.xlarge,us-east-1,use1-az2,3.0,0.0,0.1259
c6id.xlarge,us-east-1,use1-az5,3.0,0.0,0.1266
c6id.xlarge,us-east-1,use1-az4,3.0,0.0,0.1101
c6id.xlarge,us-east-1,use1-az6,3.0,0.0,0.1252
c6id.xlarge,us-east-1,use1-az1,3.0,0.0,0.1266
d3en.xlarge,us-east-1,use1-az2,3.0,0.0,0.164
d3en.xlarge,us-east-1,use1-az4,3.0,0.0,0.1833
d3en.xlarge,us-east-1,use1-az1,3.0,0.0,0.1859
d3en.xlarge,us-east-1,use1-az6,3.0,0.0,0.1678
c7gn.large,us-east-1,use1-az6,3.0,0.0,0.0651
c7gn.large,us-east-1,use1-az5,3.0,0.0,0.065
r6gd.xlarge,us-east-1,use1-az6,3.0,0.0,0.1257
r6gd.xlarge,us-east-1,use1-az2,3.0,0.0,0.1178
r6gd.xlarge,us-east-1,use1-az4,3.0,0.0,0.1209
r6gd.xlarge,us-east-1,use1-az5,3.0,0.0,0.1177
r6gd.xlarge,us-east-1,use1-az1,3.0,0.0,0.1296
m7g.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2376
m7g.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2559
m7g.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2323
m7g.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2221
m7g.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2617
m5.xlarge,us-east-1,use1-az4,3.0,0.0,0.0842
m5.xlarge,us-east-1,use1-az1,3.0,0.0,0.1075
m5.xlarge,us-east-1,use1-az5,3.0,0.0,0.1024
m5.xlarge,us-east-1,use1-az6,3.0,0.0,0.0874
m5.xlarge,us-east-1,use1-az2,3.0,0.0,0.0881
r7iz.large,us-east-1,use1-az4,3.0,0.0,0.063
r7iz.large,us-east-1,use1-az5,3.0,0.0,0.0633
r7iz.large,us-east-1,use1-az2,3.0,0.0,0.0629
r7iz.large,us-east-1,use1-az6,3.0,0.0,0.0633
m5n.xlarge,us-east-1,use1-az6,3.0,0.0,0.1208
m5n.xlarge,us-east-1,use1-az2,3.0,0.0,0.1241
m5n.xlarge,us-east-1,use1-az4,3.0,0.0,0.1257
m5n.xlarge,us-east-1,use1-az5,3.0,0.0,0.125
m5n.xlarge,us-east-1,use1-az1,3.0,0.0,0.1259
is4gen.medium,us-east-1,use1-az6,3.0,0.0,0.0386
is4gen.medium,us-east-1,use1-az4,3.0,0.0,0.0406
is4gen.medium,us-east-1,use1-az1,3.0,0.0,0.0374
r7gd.large,us-east-1,use1-az2,3.0,0.0,0.063
r7gd.large,us-east-1,use1-az5,3.0,0.0,0.0633
r7gd.large,us-east-1,use1-az4,3.0,0.0,0.0631
r7gd.large,us-east-1,use1-az6,3.0,0.0,0.0634
x2iedn.xlarge,us-east-1,use1-az6,3.0,0.0,0.2339
x2iedn.xlarge,us-east-1,use1-az2,3.0,0.0,0.2544
x2iedn.xlarge,us-east-1,use1-az5,3.0,0.0,0.2467
x2iedn.xlarge,us-east-1,use1-az4,3.0,0.0,0.2544
m5ad.8xlarge,us-east-1,use1-az2,3.0,0.0,0.9143
m5ad.8xlarge,us-east-1,use1-az5,3.0,0.0,0.8797
r7iz.xlarge,us-east-1,use1-az2,3.0,0.0,0.131
r7iz.xlarge,us-east-1,use1-az6,3.0,0.0,0.1309
r7iz.xlarge,us-east-1,use1-az5,3.0,0.0,0.1266
r7iz.xlarge,us-east-1,use1-az4,3.0,0.0,0.1297
r4.large,us-east-1,use1-az3,3.0,0.0,0.065
r4.large,us-east-1,use1-az5,3.0,0.0,0.0525
r4.large,us-east-1,use1-az6,3.0,0.0,0.0616
r4.large,us-east-1,use1-az1,3.0,0.0,0.0639
r4.large,us-east-1,use1-az2,3.0,0.0,0.0683
r4.large,us-east-1,use1-az4,3.0,0.0,0.0627
c6g.large,us-east-1,use1-az2,3.0,0.0,0.0566
c6g.large,us-east-1,use1-az1,3.0,0.0,0.0652
c6g.large,us-east-1,use1-az6,3.0,0.0,0.0654
c6g.large,us-east-1,use1-az5,3.0,0.0,0.0586
c6g.large,us-east-1,use1-az4,3.0,0.0,0.0651
c6g.16xlarge,us-east-1,use1-az5,3.0,0.0,0.9817
r7g.large,us-east-1,use1-az4,3.0,0.0,0.0595
r7g.large,us-east-1,use1-az1,3.0,0.0,0.0578
r7g.large,us-east-1,use1-az2,3.0,0.0,0.0589
r7g.large,us-east-1,use1-az5,3.0,0.0,0.0591
r7g.large,us-east-1,use1-az6,3.0,0.0,0.0572
im4gn.4xlarge,us-east-1,use1-az2,3.0,0.0,0.6433
im4gn.4xlarge,us-east-1,use1-az4,3.0,0.0,0.5644
r7a.medium,us-east-1,use1-az2,3.0,0.0,0.0316
r7a.medium,us-east-1,use1-az4,3.0,0.0,0.0285
r7a.medium,us-east-1,use1-az6,3.0,0.0,0.0315
r7a.medium,us-east-1,use1-az5,3.0,0.0,0.0315
c6a.large,us-east-1,use1-az4,3.0,0.0,0.0594
c6a.large,us-east-1,use1-az2,3.0,0.0,0.0564
c6a.large,us-east-1,use1-az1,3.0,0.0,0.0628
c6a.large,us-east-1,use1-az6,3.0,0.0,0.0544
c6a.large,us-east-1,use1-az5,3.0,0.0,0.0626
m5.4xlarge,us-east-1,use1-az2,3.0,0.0,0.3886
m5.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4482
m5.4xlarge,us-east-1,use1-az1,3.0,0.0,0.4832
m5.4xlarge,us-east-1,use1-az4,3.0,0.0,0.4049
m5.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4422
i3.large,us-east-1,use1-az1,3.0,0.0,0.0678
i3.large,us-east-1,use1-az5,3.0,0.0,0.0623
i3.large,us-east-1,use1-az2,3.0,0.0,0.0565
i3.large,us-east-1,use1-az4,3.0,0.0,0.0528
i3.large,us-east-1,use1-az6,3.0,0.0,0.0535
i3.large,us-east-1,use1-az3,3.0,0.0,0.0623
t3.medium,us-east-1,use1-az6,3.0,0.0,0.029
t3.medium,us-east-1,use1-az4,3.0,0.0,0.0219
t3.medium,us-east-1,use1-az1,3.0,0.0,0.0291
t3.medium,us-east-1,use1-az2,3.0,0.0,0.0181
t3.medium,us-east-1,use1-az5,3.0,0.0,0.0312
r6a.large,us-east-1,use1-az6,3.0,0.0,0.0584
r6a.large,us-east-1,use1-az2,3.0,0.0,0.0631
r6a.large,us-east-1,use1-az5,3.0,0.0,0.0626
r6a.large,us-east-1,use1-az4,3.0,0.0,0.0618
c7gn.medium,us-east-1,use1-az5,3.0,0.0,0.0328
c7gn.medium,us-east-1,use1-az4,3.0,0.0,0.0294
c7gn.medium,us-east-1,use1-az6,3.0,0.0,0.0282
a1.4xlarge,us-east-1,use1-az4,3.0,0.0,0.3588
m1.medium,us-east-1,use1-az2,3.0,0.0,0.015
m1.medium,us-east-1,use1-az4,3.0,0.0,0.0146
m1.medium,us-east-1,use1-az6,3.0,0.0,0.0148
m5d.2xlarge,us-east-1,use1-az1,3.0,0.0,0.2425
m5d.2xlarge,us-east-1,use1-az4,3.0,0.0,0.28
m5d.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2605
m5d.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2408
m5d.2xlarge,us-east-1,use1-az2,3.0,0.0,0.2496
m3.medium,us-east-1,use1-az2,3.0,0.0,0.0269
m3.medium,us-east-1,use1-az4,3.0,0.0,0.0279
m3.medium,us-east-1,use1-az6,3.0,0.0,0.0276
m3.medium,us-east-1,use1-az3,3.0,0.0,0.0316
m7a.medium,us-east-1,use1-az5,3.0,0.0,0.0316
m7a.medium,us-east-1,use1-az4,3.0,0.0,0.0289
m7a.medium,us-east-1,use1-az2,3.0,0.0,0.0316
m7a.medium,us-east-1,use1-az6,3.0,0.0,0.0317
m6id.xlarge,us-east-1,use1-az6,3.0,0.0,0.1255
m6id.xlarge,us-east-1,use1-az1,3.0,0.0,0.1266
m6id.xlarge,us-east-1,use1-az4,3.0,0.0,0.1099
m6id.xlarge,us-east-1,use1-az2,3.0,0.0,0.1259
m6id.xlarge,us-east-1,use1-az5,3.0,0.0,0.127
m5a.4xlarge,us-east-1,use1-az2,3.0,0.0,0.4474
m5a.4xlarge,us-east-1,use1-az5,3.0,0.0,0.5043
m5a.4xlarge,us-east-1,use1-az4,3.0,0.0,0.454
m5a.4xlarge,us-east-1,use1-az6,3.0,0.0,0.4362
r6id.2xlarge,us-east-1,use1-az4,3.0,0.0,0.2588
r6id.2xlarge,us-east-1,use1-az6,3.0,0.0,0.2441
r6id.2xlarge,us-east-1,use1-az5,3.0,0.0,0.2555
m3.large,us-east-1,use1-az6,3.0,0.0,0.0559
m3.large,us-east-1,use1-az3,3.0,0.0,0.0634
m3.large,us-east-1,use1-az2,3.0,0.0,0.0566
m3.large,us-east-1,use1-az4,3.0,0.0,0.0632
c7gd.large,us-east-1,use1-az4,3.0,0.0,0.0592
c7gd.large,us-east-1,use1-az5,3.0,0.0,0.0546
c7gd.large,us-east-1,use1-az6,3.0,0.0,0.0572
c7gd.large,us-east-1,use1-az2,3.0,0.0,0.0567
c7gd.medium,us-east-1,use1-az5,3.0,0.0,0.0295
c7gd.medium,us-east-1,use1-az2,3.0,0.0,0.0275
c7gd.medium,us-east-1,use1-az4,3.0,0.0,0.0316
c7gd.medium,us-east-1,use1-az6,3.0,0.0,0.0316
m5ad.large,us-east-1,use1-az1,3.0,0.0,0.0732
m5ad.large,us-east-1,use1-az4,3.0,0.0,0.0633
m5ad.large,us-east-1,use1-az5,3.0,0.0,0.0571
m5ad.large,us-east-1,use1-az6,3.0,0.0,0.0631
m5ad.large,us-east-1,use1-az2,3.0,0.0,0.0583
t2.medium,us-east-1,use1-az5,3.0,0.0,0.0317
t2.medium,us-east-1,use1-az2,3.0,0.0,0.0312
t2.medium,us-east-1,use1-az3,3.0,0.0,0.0276
t2.medium,us-east-1,use1-az6,3.0,0.0,0.0313
t2.medium,us-east-1,use1-az1,3.0,0.0,0.0316
t2.medium,us-east-1,use1-az4,3.0,0.0,0.0312
t2.small,us-east-1,use1-az3,3.0,0.0,0.0144
t2.small,us-east-1,use1-az1,3.0,0.0,0.0158
t2.small,us-east-1,use1-az4,3.0,0.0,0.0147
t2.small,us-east-1,use1-az5,3.0,0.0,0.0157
t2.small,us-east-1,use1-az2,3.0,0.0,0.0155
t2.small,us-east-1,use1-az6,3.0,0.0,0.0157
t4g.nano,us-east-1,use1-az1,3.0,0.0,0.0041
t4g.nano,us-east-1,use1-az4,3.0,0.0,0.0041
t4g.nano,us-east-1,use1-az6,3.0,0.0,0.0041
t4g.nano,us-east-1,use1-az5,3.0,0.0,0.0041
t4g.nano,us-east-1,use1-az2,3.0,0.0,0.0041
i2.4xlarge,us-east-1,use1-az6,3.0,0.0,0.9332
m4.large,us-east-1,use1-az4,3.0,0.0,0.0598
m4.large,us-east-1,use1-az3,3.0,0.0,0.063
m4.large,us-east-1,use1-az5,3.0,0.0,0.0574
m4.large,us-east-1,use1-az6,3.0,0.0,0.0608
m4.large,us-east-1,use1-az1,3.0,0.0,0.0686
m4.large,us-east-1,use1-az2,3.0,0.0,0.0575
c6a.xlarge,us-east-1,use1-az6,3.0,0.0,0.1095
c6a.xlarge,us-east-1,use1-az4,3.0,0.0,0.1163
c6a.xlarge,us-east-1,use1-az2,3.0,0.0,0.1224
c6a.xlarge,us-east-1,use1-az5,3.0,0.0,0.1252
c6a.xlarge,us-east-1,use1-az1,3.0,0.0,0.1272
c6i.large,us-east-1,use1-az4,3.0,0.0,0.0577
c6i.large,us-east-1,use1-az1,3.0,0.0,0.0599
c6i.large,us-east-1,use1-az5,3.0,0.0,0.062
c6i.large,us-east-1,use1-az6,3.0,0.0,0.06
c6i.large,us-east-1,use1-az2,3.0,0.0,0.0616
c7gn.xlarge,us-east-1,use1-az6,3.0,0.0,0.1294
c7gn.xlarge,us-east-1,use1-az4,3.0,0.0,0.1174
c7gn.xlarge,us-east-1,use1-az5,3.0,0.0,0.1308
m1.large,us-east-1,use1-az4,3.0,0.0,0.0317
m1.large,us-east-1,use1-az2,3.0,0.0,0.0298
m1.large,us-east-1,use1-az6,3.0,0.0,0.0293
m7gd.xlarge,us-east-1,use1-az6,3.0,0.0,0.1088
m7gd.xlarge,us-east-1,use1-az4,3.0,0.0,0.1184
m7gd.xlarge,us-east-1,use1-az5,3.0,0.0,0.1102
c7gn.4xlarge,us-east-1,use1-az5,3.0,0.0,0.4639
c7gn.4xlarge,us-east-1,use1-az6,3.0,0.0,0.521
a1.large,us-east-1,use1-az6,3.0,0.0,0.0504
a1.large,us-east-1,use1-az4,3.0,0.0,0.0456
a1.large,us-east-1,use1-az2,3.0,0.0,0.0447
t1.micro,us-east-1,use1-az2,3.0,0.0,0.0027
r5dn.large,us-east-1,use1-az6,3.0,0.0,0.0577
