InstanceType,Region,AZ,SPS_Mean,SPS_STD,SpotPrice
t3.medium,us-west-2,usw2-az4,3.0,0.0,0.0249
c4.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.6137
c4.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.7653
c4.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.6985
c6gd.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4734
c6gd.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.3926
c6gd.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.3464
c6gd.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4746
g3s.xlarge,us-west-2,usw2-az1,3.0,0.0,0.242
g3s.xlarge,us-west-2,usw2-az2,3.0,0.0,0.2399
g3s.xlarge,us-west-2,usw2-az3,3.0,0.0,0.2953
d2.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2986
d2.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.329
d2.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.446
im4gn.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.328
im4gn.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.4481
t4g.small,us-west-2,usw2-az2,3.0,0.0,0.0143
t4g.small,us-west-2,usw2-az4,3.0,0.0,0.0126
t4g.small,us-west-2,usw2-az1,3.0,0.0,0.0139
t4g.small,us-west-2,usw2-az3,3.0,0.0,0.0107
i4i.large,us-west-2,usw2-az2,3.0,0.0,0.0595
i4i.large,us-west-2,usw2-az1,3.0,0.0,0.0522
i4i.large,us-west-2,usw2-az3,3.0,0.0,0.0474
i4i.large,us-west-2,usw2-az4,3.0,0.0,0.0549
g5g.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.894
g5g.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.8907
r6a.large,us-west-2,usw2-az3,3.0,0.0,0.0518
r6a.large,us-west-2,usw2-az4,3.0,0.0,0.0597
r6a.large,us-west-2,usw2-az2,3.0,0.0,0.0463
r6a.large,us-west-2,usw2-az1,3.0,0.0,0.0521
r6in.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.5251
r6in.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.517
r6in.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.6732
r3.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.8975
r3.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.8793
r3.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.9582
m7i.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4775
m7i.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4317
m7i.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4383
m7i.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.4902
c6i.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.205
c6i.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2083
c6i.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.1748
c6i.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2399
t2.large,us-west-2,usw2-az3,3.0,0.0,0.0605
t2.large,us-west-2,usw2-az2,3.0,0.0,0.0523
t2.large,us-west-2,usw2-az1,3.0,0.0,0.0432
z1d.3xlarge,us-west-2,usw2-az2,3.0,0.0,0.5686
z1d.3xlarge,us-west-2,usw2-az1,3.0,0.0,0.5527
z1d.3xlarge,us-west-2,usw2-az3,3.0,0.0,0.5032
r7gd.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4243
r7gd.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.4141
r7gd.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.3382
c6g.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.3279
c6g.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.1848
c6g.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.3278
c6g.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4598
c6gn.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.9339
c6gn.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.6922
c6gn.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.5184
c6gn.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.8081
r6g.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1044
r6g.xlarge,us-west-2,usw2-az2,3.0,0.0,0.0752
r6g.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0912
r6g.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1167
c5ad.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2112
c5ad.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.1752
c5ad.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2412
c6gn.medium,us-west-2,usw2-az2,3.0,0.0,0.0243
c6gn.medium,us-west-2,usw2-az3,3.0,0.0,0.0204
c6gn.medium,us-west-2,usw2-az1,3.0,0.0,0.0246
c6gn.medium,us-west-2,usw2-az4,3.0,0.0,0.0297
i3en.xlarge,us-west-2,usw2-az4,3.0,0.0,0.158
i3en.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1399
i3en.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1416
i3en.xlarge,us-west-2,usw2-az2,3.0,0.0,0.14
m6i.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1054
m6i.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0875
m6i.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1088
m6i.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1013
m7g.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1035
m7g.xlarge,us-west-2,usw2-az2,3.0,0.0,0.09
m7g.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1033
c7i.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.8287
r6a.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2332
r6a.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2184
r6a.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2417
r6a.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2369
r5dn.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.5827
r5dn.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.6013
r5dn.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.5634
r5dn.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.5171
m5d.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.3878
m5d.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.3424
m5d.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.3799
m5d.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.4069
m5ad.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2627
m5ad.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2447
m5ad.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2523
m5ad.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.342
r7g.medium,us-west-2,usw2-az2,3.0,0.0,0.0247
r7g.medium,us-west-2,usw2-az3,3.0,0.0,0.0223
r7g.medium,us-west-2,usw2-az1,3.0,0.0,0.0293
m6idn.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.5547
m6idn.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.5433
m6idn.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.527
m7i-flex.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.9848
m7i-flex.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.8453
i3.large,us-west-2,usw2-az3,3.0,0.0,0.0408
i3.large,us-west-2,usw2-az2,3.0,0.0,0.0482
i3.large,us-west-2,usw2-az4,3.0,0.0,0.0431
i3.large,us-west-2,usw2-az1,3.0,0.0,0.0463
r3.large,us-west-2,usw2-az3,3.0,0.0,0.0669
r3.large,us-west-2,usw2-az1,3.0,0.0,0.0603
r3.large,us-west-2,usw2-az2,3.0,0.0,0.0603
r6i.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2512
r6i.2xlarge,us-west-2,usw2-az4,3.0,0.0,0.2391
r6i.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2409
r6i.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2372
m5ad.8xlarge,us-west-2,usw2-az4,3.0,0.0,0.7381
m5ad.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.972
m5ad.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.8358
r5ad.large,us-west-2,usw2-az3,3.0,0.0,0.0471
r5ad.large,us-west-2,usw2-az1,3.0,0.0,0.0608
r5ad.large,us-west-2,usw2-az4,3.0,0.0,0.0506
r5ad.large,us-west-2,usw2-az2,3.0,0.0,0.0548
x2gd.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.8876
x2gd.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.7914
x2gd.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.6688
r6a.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1004
r6a.xlarge,us-west-2,usw2-az2,3.0,0.0,0.116
r6a.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1014
r6a.xlarge,us-west-2,usw2-az4,3.0,0.0,0.1222
m5zn.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2309
m5zn.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.2911
m5zn.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2126
h1.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.7189
c6gn.large,us-west-2,usw2-az1,3.0,0.0,0.0433
c6gn.large,us-west-2,usw2-az4,3.0,0.0,0.0439
c6gn.large,us-west-2,usw2-az2,3.0,0.0,0.051
c6gn.large,us-west-2,usw2-az3,3.0,0.0,0.0584
t3a.large,us-west-2,usw2-az2,3.0,0.0,0.0574
t3a.large,us-west-2,usw2-az4,3.0,0.0,0.0452
t3a.large,us-west-2,usw2-az1,3.0,0.0,0.0486
t3a.large,us-west-2,usw2-az3,3.0,0.0,0.048
r7iz.4xlarge,us-west-2,usw2-az3,3.0,0.0,0.4228
r7iz.4xlarge,us-west-2,usw2-az4,3.0,0.0,0.417
r7iz.4xlarge,us-west-2,usw2-az1,3.0,0.0,0.5724
r7iz.4xlarge,us-west-2,usw2-az2,3.0,0.0,0.6819
r7gd.large,us-west-2,usw2-az3,3.0,0.0,0.0515
r7gd.large,us-west-2,usw2-az1,3.0,0.0,0.0509
r7gd.large,us-west-2,usw2-az2,3.0,0.0,0.0607
m6id.large,us-west-2,usw2-az4,3.0,0.0,0.0533
m6id.large,us-west-2,usw2-az1,3.0,0.0,0.0467
m6id.large,us-west-2,usw2-az2,3.0,0.0,0.055
m6id.large,us-west-2,usw2-az3,3.0,0.0,0.0617
r6g.large,us-west-2,usw2-az3,3.0,0.0,0.0424
r6g.large,us-west-2,usw2-az1,3.0,0.0,0.0573
r6g.large,us-west-2,usw2-az2,3.0,0.0,0.0432
r6g.large,us-west-2,usw2-az4,3.0,0.0,0.059
t2.micro,us-west-2,usw2-az3,3.0,0.0,0.0054
t2.micro,us-west-2,usw2-az2,3.0,0.0,0.0065
t2.micro,us-west-2,usw2-az1,3.0,0.0,0.0047
c5a.xlarge,us-west-2,usw2-az2,3.0,0.0,0.0827
c5a.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1043
c5a.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0955
c5a.xlarge,us-west-2,usw2-az4,3.0,0.0,0.0876
c7gn.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1032
m1.small,us-west-2,usw2-az2,3.0,0.0,0.007
m1.small,us-west-2,usw2-az3,3.0,0.0,0.0058
c4.large,us-west-2,usw2-az2,3.0,0.0,0.0454
c4.large,us-west-2,usw2-az3,3.0,0.0,0.0555
c4.large,us-west-2,usw2-az1,3.0,0.0,0.0528
c7gn.large,us-west-2,usw2-az2,3.0,0.0,0.052
r6in.2xlarge,us-west-2,usw2-az1,3.0,0.0,0.2606
r6in.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.3117
r6in.2xlarge,us-west-2,usw2-az2,3.0,0.0,0.2629
m5dn.xlarge,us-west-2,usw2-az2,3.0,0.0,0.1429
m5dn.xlarge,us-west-2,usw2-az1,3.0,0.0,0.1407
m5dn.xlarge,us-west-2,usw2-az3,3.0,0.0,0.1303
m3.medium,us-west-2,usw2-az2,3.0,0.0,0.0218
m3.medium,us-west-2,usw2-az1,3.0,0.0,0.0246
m3.medium,us-west-2,usw2-az3,3.0,0.0,0.0254
t2.medium,us-west-2,usw2-az1,3.0,0.0,0.0237
t2.medium,us-west-2,usw2-az3,3.0,0.0,0.0233
t2.medium,us-west-2,usw2-az2,3.0,0.0,0.0289
r6gd.large,us-west-2,usw2-az1,3.0,0.0,0.0504
r6gd.large,us-west-2,usw2-az4,3.0,0.0,0.0422
r6gd.large,us-west-2,usw2-az2,3.0,0.0,0.0589
r6gd.large,us-west-2,usw2-az3,3.0,0.0,0.0592
r6id.large,us-west-2,usw2-az4,3.0,0.0,0.0607
r6id.large,us-west-2,usw2-az1,3.0,0.0,0.0516
r6id.large,us-west-2,usw2-az3,3.0,0.0,0.0483
r6id.large,us-west-2,usw2-az2,3.0,0.0,0.0607
m5zn.6xlarge,us-west-2,usw2-az1,3.0,0.0,0.7683
r7g.large,us-west-2,usw2-az1,3.0,0.0,0.0414
r7g.large,us-west-2,usw2-az2,3.0,0.0,0.043
r7g.large,us-west-2,usw2-az3,3.0,0.0,0.0582
h1.2xlarge,us-west-2,usw2-az3,3.0,0.0,0.4466
m7gd.8xlarge,us-west-2,usw2-az2,3.0,0.0,0.6971
m7gd.8xlarge,us-west-2,usw2-az3,3.0,0.0,0.8676
m7gd.8xlarge,us-west-2,usw2-az1,3.0,0.0,0.8203
r7g.xlarge,us-west-2,usw2-az3,3.0,0.0,0.105
r7g.xlarge,us-west-2,usw2-az2,3.0,0.0,0.0806
r7g.xlarge,us-west-2,usw2-az1,3.0,0.0,0.0936
z1d.6xlarge,us-west-2,usw2-az1,3.0,0.0,0.8706
z1d.6xlarge,us-west-2,usw2-az2,3.0,0.0,0.9395
a1.medium,us-west-2,usw2-az3,3.0,0.0,0.0216
a1.medium,us-west-2,usw2-az2,3.0,0.0,0.0174
t4g.nano,us-west-2,usw2-az3,3.0,0.0,0.0027
t4g.nano,us-west-2,usw2-az2,3.0,0.0,0.0037
t4g.nano,us-west-2,usw2-az1,3.0,0.0,0.0036
t4g.nano,us-west-2,usw2-az4,3.0,0.0,0.0037
t3.nano,us-west-2,usw2-az1,3.0,0.0,0.0037
t3.nano,us-west-2,usw2-az4,3.0,0.0,0.0032
t3.nano,us-west-2,usw2-az2,3.0,0.0,0.0037
t3.nano,us-west-2,usw2-az3,3.0,0.0,0.0028
