SpotPrice,Savings,SPS,AZ,Region,InstanceType,IF,time
0.2669,75,1,apne1-az1,ap-northeast-1,c4.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.27,70,3,usw2-az2,us-west-2,p2.xlarge,1.0,2022-07-12 04:20:02+00:00
3.6,70,1,euw1-az2,eu-west-1,i3en.24xlarge,1.0,2022-07-12 04:20:02+00:00
0.0017,70,3,aps1-az1,ap-south-1,t4g.micro,3.0,2022-07-12 04:20:02+00:00
0.0442,70,3,cac1-az2,ca-central-1,t4g.xlarge,2.0,2022-07-12 04:20:02+00:00
0.0693,61,3,euw2-az3,eu-west-2,m6g.xlarge,3.0,2022-07-12 04:20:02+00:00
0.7918,75,3,euw2-az1,eu-west-2,m5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.6367,67,3,apse2-az1,ap-southeast-2,r6g.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.4875,70,3,apne1-az4,ap-northeast-1,g4dn.4xlarge,1.0,2022-07-12 04:20:02+00:00
2.3086,60,3,euw1-az3,eu-west-1,c6i.32xlarge,3.0,2022-07-12 04:20:02+00:00
0.9631,63,3,eun1-az2,eu-north-1,m6g.metal,2.5,2022-07-12 04:20:02+00:00
0.3554,71,3,euc1-az1,eu-central-1,r5.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.018,59,3,euw1-az3,eu-west-1,c6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.011,78,3,use2-az2,us-east-2,r6g.medium,2.5,2022-07-12 04:20:02+00:00
0.1337,70,3,euw3-az1,eu-west-3,c5.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0334,67,3,usw2-az3,us-west-2,a1.xlarge,1.0,2022-07-12 04:20:02+00:00
1.6999,69,3,usw2-az3,us-west-2,r5a.24xlarge,2.5,2022-07-12 04:20:02+00:00
2.3086,60,3,euw1-az1,eu-west-1,c6i.metal,2.5,2022-07-12 04:20:02+00:00
0.0166,70,3,usw2-az2,us-west-2,t4g.medium,3.0,2022-07-12 04:20:02+00:00
0.6364,76,3,aps1-az1,ap-south-1,r5n.8xlarge,1.0,2022-07-12 04:20:02+00:00
1.4384,65,1,apne2-az1,ap-northeast-2,c5a.24xlarge,1.5,2022-07-12 04:20:02+00:00
0.27,70,3,usw2-az3,us-west-2,p2.xlarge,1.0,2022-07-12 04:20:02+00:00
0.5554,59,3,usw2-az2,us-west-2,c6i.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.2794,76,3,apne3-az3,ap-northeast-3,m5d.4xlarge,2.0,2022-07-12 04:20:02+00:00
0.0442,70,3,cac1-az4,ca-central-1,t4g.xlarge,2.0,2022-07-12 04:20:02+00:00
0.6363,58,3,euw1-az1,eu-west-1,r5b.4xlarge,3.0,2022-07-12 04:20:02+00:00
3.2646,56,1,use1-az4,us-east-1,c6a.48xlarge,1.0,2022-07-12 04:20:02+00:00
0.0693,61,3,euw2-az2,eu-west-2,m6g.xlarge,3.0,2022-07-12 04:20:02+00:00
0.176,68,3,sae1-az3,sa-east-1,c5.2xlarge,3.0,2022-07-12 04:20:02+00:00
2.3086,60,3,euw1-az2,eu-west-1,c6i.metal,2.5,2022-07-12 04:20:02+00:00
0.176,76,3,sae1-az1,sa-east-1,m5d.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.6355,79,3,euc1-az3,eu-central-1,r5n.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0712,70,3,euc1-az2,eu-central-1,t2.xlarge,2.0,2022-07-12 04:20:02+00:00
0.0343,83,3,apse1-az3,ap-southeast-1,r5dn.large,2.5,2022-07-12 04:20:02+00:00
0.7918,75,3,euw2-az2,eu-west-2,m5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.27,70,3,apne2-az1,ap-northeast-2,z1d.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.5053,75,3,use2-az3,us-east-2,c6gn.12xlarge,3.0,2022-07-12 04:20:02+00:00
0.3458,70,3,use2-az2,us-east-2,is4gen.2xlarge,2.5,2022-07-12 04:20:02+00:00
1.6999,69,1,usw2-az1,us-west-2,r5a.24xlarge,2.5,2022-07-12 04:20:02+00:00
2.3086,60,3,euw1-az3,eu-west-1,c6i.metal,2.5,2022-07-12 04:20:02+00:00
0.5088,80,3,cac1-az2,ca-central-1,r5d.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.635,56,1,aps1-az1,ap-south-1,r5ad.8xlarge,3.0,2022-07-12 04:20:02+00:00
0.1336,70,3,aps1-az3,ap-south-1,t3.2xlarge,3.0,2022-07-12 04:20:02+00:00
2.3086,68,3,euw1-az1,eu-west-1,c6id.32xlarge,2.0,2022-07-12 04:20:02+00:00
0.0172,70,3,apse1-az2,ap-southeast-1,m6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.6349,69,3,euw1-az3,eu-west-1,r6gd.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.7918,75,3,euw2-az3,eu-west-2,m5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.27,70,3,apne2-az3,ap-northeast-2,z1d.2xlarge,1.0,2022-07-12 04:20:02+00:00
1.6999,72,2,usw2-az4,us-west-2,r5.metal,1.5,2022-07-12 04:20:02+00:00
4.2556,70,3,use1-az2,us-east-1,i3en.24xlarge,2.0,2022-07-12 04:20:02+00:00
1.4571,76,3,cac1-az2,ca-central-1,m5d.24xlarge,2.5,2022-07-12 04:20:02+00:00
4.0014,70,3,use1-az2,us-east-1,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
0.018,59,3,euw1-az2,eu-west-1,c6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.011,78,3,use2-az3,us-east-2,r6g.medium,2.5,2022-07-12 04:20:02+00:00
3.2646,56,3,use1-az1,us-east-1,c6a.metal,1.0,2022-07-12 04:20:02+00:00
0.0017,71,3,euw1-az2,eu-west-1,t3a.nano,3.0,2022-07-12 04:20:02+00:00
0.1336,76,3,cac1-az4,ca-central-1,r6i.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.6349,69,3,euw1-az1,eu-west-1,r6gd.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.0442,70,3,euw1-az1,eu-west-1,t4g.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0678,70,3,apse2-az2,ap-southeast-2,z1d.large,1.0,2022-07-12 04:20:02+00:00
0.792,67,3,aps1-az2,ap-south-1,c5d.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.0693,61,3,euw2-az1,eu-west-2,m6g.xlarge,3.0,2022-07-12 04:20:02+00:00
1.197,68,1,use1-az2,us-east-1,r6gd.metal,1.5,2022-07-12 04:20:02+00:00
2.3086,68,3,euw1-az2,eu-west-1,c6id.32xlarge,2.0,2022-07-12 04:20:02+00:00
1.6999,72,3,usw2-az2,us-west-2,r5.metal,1.5,2022-07-12 04:20:02+00:00
0.2826,48,3,aps1-az3,ap-south-1,m6a.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0442,70,3,euw1-az2,eu-west-1,t4g.xlarge,3.0,2022-07-12 04:20:02+00:00
0.6349,65,3,euw1-az3,eu-west-1,r6g.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.0712,59,3,usw2-az1,us-west-2,m6a.xlarge,2.0,2022-07-12 04:20:02+00:00
2.3086,68,3,euw1-az3,eu-west-1,c6id.32xlarge,2.0,2022-07-12 04:20:02+00:00
0.555,76,3,use2-az2,us-east-2,m5.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.015,63,3,eun1-az2,eu-north-1,m6g.medium,2.5,2022-07-12 04:20:02+00:00
1.4414,81,3,eun1-az1,eu-north-1,r5n.24xlarge,1.5,2022-07-12 04:20:02+00:00
0.27,70,3,euc1-az2,eu-central-1,z1d.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.176,77,3,apne1-az2,ap-northeast-1,m5dn.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.011,81,3,use2-az1,us-east-2,r6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.0833,72,3,use1-az4,us-east-1,r5ad.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0693,72,3,apse2-az3,ap-southeast-2,m4.xlarge,3.0,2022-07-12 04:20:02+00:00
0.1336,76,3,cac1-az2,ca-central-1,r6i.2xlarge,1.0,2022-07-12 04:20:02+00:00
2.3086,68,3,euw1-az1,eu-west-1,c6id.metal,1.5,2022-07-12 04:20:02+00:00
0.7921,69,3,use1-az4,us-east-1,r5n.8xlarge,2.0,2022-07-12 04:20:02+00:00
4.0014,70,3,use2-az3,us-east-2,x1.32xlarge,1.0,2022-07-12 04:20:02+00:00
1.6999,72,3,usw2-az1,us-west-2,r5.metal,1.5,2022-07-12 04:20:02+00:00
2.3086,68,3,euw1-az2,eu-west-1,c6id.metal,1.5,2022-07-12 04:20:02+00:00
0.0442,70,3,euw1-az3,eu-west-1,t4g.xlarge,3.0,2022-07-12 04:20:02+00:00
0.6341,69,3,use1-az5,us-east-1,c4.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1336,76,3,cac1-az1,ca-central-1,r6i.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0338,72,3,usw2-az2,us-west-2,m5n.large,3.0,2022-07-12 04:20:02+00:00
0.7922,78,3,use2-az1,us-east-2,c5ad.16xlarge,2.5,2022-07-12 04:20:02+00:00
0.2704,50,3,usw2-az1,us-west-2,c6g.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.2637,70,1,euw2-az3,eu-west-2,z1d.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.3553,71,3,use1-az1,us-east-1,r4.4xlarge,1.0,2022-07-12 04:20:02+00:00
3.6327,70,3,euw1-az1,eu-west-1,i4i.metal,2.5,2022-07-12 04:20:02+00:00
0.0142,70,3,euw3-az1,eu-west-3,t3.medium,3.0,2022-07-12 04:20:02+00:00
0.018,59,3,euw1-az1,eu-west-1,c6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.6338,74,3,apse2-az1,ap-southeast-2,m5d.8xlarge,2.5,2022-07-12 04:20:02+00:00
3.2646,56,3,use1-az2,us-east-1,c6a.metal,1.0,2022-07-12 04:20:02+00:00
0.0134,70,3,aps1-az2,ap-south-1,t3.medium,3.0,2022-07-12 04:20:02+00:00
1.6999,72,3,usw2-az2,us-west-2,r5.24xlarge,1.0,2022-07-12 04:20:02+00:00
2.3086,68,3,euw1-az3,eu-west-1,c6id.metal,1.5,2022-07-12 04:20:02+00:00
0.0443,64,3,euc1-az2,eu-central-1,m5a.large,3.0,2022-07-12 04:20:02+00:00
0.3458,70,3,use2-az3,us-east-2,is4gen.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.7923,58,1,use1-az1,us-east-1,c5a.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0017,70,3,usw1-az3,us-west-1,t3a.nano,3.0,2022-07-12 04:20:02+00:00
0.0701,76,3,usw2-az2,us-west-2,m3.xlarge,2.0,2022-07-12 04:20:02+00:00
0.6337,44,2,aps1-az3,ap-south-1,c5a.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.5546,55,3,use1-az5,us-east-1,c6a.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0693,68,3,usw2-az4,us-west-2,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
1.2006,66,3,euc1-az1,eu-central-1,c5.18xlarge,2.0,2022-07-12 04:20:02+00:00
0.0676,50,3,usw2-az4,us-west-2,c6g.xlarge,3.0,2022-07-12 04:20:02+00:00
1.6999,72,3,usw2-az1,us-west-2,r5.24xlarge,1.0,2022-07-12 04:20:02+00:00
2.309,70,3,euw1-az1,eu-west-1,d3en.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0444,69,3,sae1-az1,sa-east-1,m5a.large,3.0,2022-07-12 04:20:02+00:00
0.6337,44,2,aps1-az2,ap-south-1,c5a.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.1336,74,3,cac1-az4,ca-central-1,r6gd.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.2704,50,3,usw2-az2,us-west-2,c6g.4xlarge,1.0,2022-07-12 04:20:02+00:00
1.6992,70,1,aps1-az3,ap-south-1,i3.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0693,68,3,usw2-az2,us-west-2,c5n.xlarge,2.5,2022-07-12 04:20:02+00:00
0.0446,71,3,euc1-az3,eu-central-1,m4.large,3.0,2022-07-12 04:20:02+00:00
0.011,81,3,use2-az2,us-east-2,r6gd.medium,2.5,2022-07-12 04:20:02+00:00
0.7926,73,3,sae1-az1,sa-east-1,r5a.8xlarge,1.0,2022-07-12 04:20:02+00:00
2.309,70,2,euw1-az2,eu-west-1,d3en.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0816,70,3,sae1-az2,sa-east-1,c5ad.xlarge,2.5,2022-07-12 04:20:02+00:00
0.6337,44,3,aps1-az1,ap-south-1,c5a.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.5545,60,3,euw1-az2,eu-west-1,c5a.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.0334,77,3,euw1-az2,eu-west-1,m3.large,2.5,2022-07-12 04:20:02+00:00
0.1336,74,3,cac1-az1,ca-central-1,r6gd.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.0668,75,3,euw2-az2,eu-west-2,m5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0733,64,3,apse1-az1,ap-southeast-1,c5a.xlarge,3.0,2022-07-12 04:20:02+00:00
2.309,70,2,euw1-az3,eu-west-1,d3en.12xlarge,2.5,2022-07-12 04:20:02+00:00
1.6992,70,3,aps1-az2,ap-south-1,i3.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.6337,69,3,aps1-az2,ap-south-1,c5.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0446,81,1,use2-az1,us-east-2,r6gd.xlarge,3.0,2022-07-12 04:20:02+00:00
4.2264,70,3,use1-az1,us-east-1,m6id.32xlarge,3.0,2022-07-12 04:20:02+00:00
0.4837,59,1,use1-az2,us-east-1,r6g.4xlarge,1.0,2022-07-12 04:20:02+00:00
2.3098,59,3,use1-az6,us-east-1,m6a.32xlarge,3.0,2022-07-12 04:20:02+00:00
0.018,51,3,euw1-az3,eu-west-1,c6g.medium,3.0,2022-07-12 04:20:02+00:00
0.6336,71,3,euw2-az2,eu-west-2,m5d.8xlarge,2.0,2022-07-12 04:20:02+00:00
3.2646,56,1,use1-az4,us-east-1,c6a.metal,1.0,2022-07-12 04:20:02+00:00
0.0017,70,3,usw1-az1,us-west-1,t3a.nano,3.0,2022-07-12 04:20:02+00:00
0.9631,63,3,eun1-az3,eu-north-1,m6g.metal,2.5,2022-07-12 04:20:02+00:00
0.2826,61,3,euc1-az2,eu-central-1,c6gd.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.2545,69,3,euw3-az2,eu-west-3,c6i.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.6334,79,1,euc1-az3,eu-central-1,m5dn.8xlarge,2.0,2022-07-12 04:20:02+00:00
0.7927,77,3,apse2-az1,ap-southeast-2,r4.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.2704,50,3,usw2-az4,us-west-2,c6g.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.495,70,3,use1-az4,us-east-1,f1.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.0692,77,3,apne2-az4,ap-northeast-2,r6i.xlarge,2.0,2022-07-12 04:20:02+00:00
0.1336,70,3,cac1-az4,ca-central-1,r6g.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.2811,75,1,euw2-az3,eu-west-2,c4.4xlarge,1.0,2022-07-12 04:20:02+00:00
1.6992,70,3,aps1-az1,ap-south-1,i3.16xlarge,1.0,2022-07-12 04:20:02+00:00
2.3136,59,1,use1-az1,us-east-1,m6a.24xlarge,3.0,2022-07-12 04:20:02+00:00
0.0554,43,3,aps1-az3,ap-south-1,c6gd.xlarge,2.5,2022-07-12 04:20:02+00:00
0.6332,65,3,usw2-az1,us-west-2,m5.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.4875,70,3,apne1-az2,ap-northeast-1,g4dn.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.0692,77,3,apne2-az3,ap-northeast-2,r6i.xlarge,2.0,2022-07-12 04:20:02+00:00
0.7929,65,3,apne2-az1,ap-northeast-2,m6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
2.3154,67,3,apse2-az1,ap-southeast-2,c6i.32xlarge,2.5,2022-07-12 04:20:02+00:00
1.4571,76,3,cac1-az1,ca-central-1,m5d.24xlarge,2.5,2022-07-12 04:20:02+00:00
4.8018,70,3,euw1-az2,eu-west-1,x2idn.metal,2.0,2022-07-12 04:20:02+00:00
0.018,51,3,euw1-az2,eu-west-1,c6g.medium,3.0,2022-07-12 04:20:02+00:00
0.6326,70,3,euw2-az1,eu-west-2,m5.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0833,74,3,apse2-az1,ap-southeast-2,m5d.xlarge,3.0,2022-07-12 04:20:02+00:00
0.0343,83,3,apse1-az2,ap-southeast-1,r5dn.large,2.5,2022-07-12 04:20:02+00:00
0.5055,70,3,apse1-az1,ap-southeast-1,g4dn.4xlarge,1.0,2022-07-12 04:20:02+00:00
0.2704,56,3,usw2-az4,us-west-2,c6gd.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0446,70,3,sae1-az1,sa-east-1,t2.large,3.0,2022-07-12 04:20:02+00:00
2.3154,67,3,apse2-az2,ap-southeast-2,c6i.32xlarge,2.5,2022-07-12 04:20:02+00:00
0.9646,74,3,apse1-az3,ap-southeast-1,r5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.3553,65,3,euc1-az2,eu-central-1,c6gn.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.5543,59,3,usw2-az4,us-west-2,c6i.8xlarge,1.5,2022-07-12 04:20:02+00:00
0.6324,76,3,aps1-az3,ap-south-1,r5n.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.1336,70,3,cac1-az2,ca-central-1,r6g.2xlarge,2.5,2022-07-12 04:20:02+00:00
2.3154,67,3,apse2-az3,ap-southeast-2,c6i.32xlarge,2.5,2022-07-12 04:20:02+00:00
3.2646,56,3,use1-az5,us-east-1,c6a.metal,1.0,2022-07-12 04:20:02+00:00
0.015,63,3,eun1-az1,eu-north-1,m6g.medium,2.5,2022-07-12 04:20:02+00:00
1.419,70,3,usw2-az1,us-west-2,r5d.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.2704,61,3,usw2-az1,us-west-2,c6gn.4xlarge,3.0,2022-07-12 04:20:02+00:00
1.6992,70,2,cac1-az2,ca-central-1,g3.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.011,81,3,use2-az3,us-east-2,r6gd.medium,2.5,2022-07-12 04:20:02+00:00
3.6,70,3,cac1-az1,ca-central-1,i3en.metal,2.0,2022-07-12 04:20:02+00:00
0.3458,70,3,usw2-az1,us-west-2,is4gen.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.7929,65,3,apne2-az2,ap-northeast-2,m6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.0017,69,3,cac1-az1,ca-central-1,t3a.nano,3.0,2022-07-12 04:20:02+00:00
1.6992,70,3,cac1-az1,ca-central-1,g3.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.6323,70,1,apse2-az1,ap-southeast-2,m5ad.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.1336,70,3,cac1-az1,ca-central-1,r6g.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.6323,70,3,euw1-az3,eu-west-1,i2.2xlarge,1.0,2022-07-12 04:20:02+00:00
3.672,70,1,usw2-az1,us-west-2,p3.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0137,73,3,aps1-az2,ap-south-1,a1.large,1.0,2022-07-12 04:20:02+00:00
0.0446,70,3,sae1-az3,sa-east-1,t2.large,3.0,2022-07-12 04:20:02+00:00
0.0692,77,3,apne2-az2,ap-northeast-2,r6i.xlarge,2.0,2022-07-12 04:20:02+00:00
3.488,66,1,euc1-az2,eu-central-1,m6gd.metal,3.0,2022-07-12 04:20:02+00:00
2.3154,67,3,apse2-az1,ap-southeast-2,c6i.metal,1.5,2022-07-12 04:20:02+00:00
0.4959,70,3,aps1-az3,ap-south-1,d2.2xlarge,1.0,2022-07-12 04:20:02+00:00
4.0014,70,2,usw2-az3,us-west-2,x2iedn.16xlarge,1.5,2022-07-12 04:20:02+00:00
0.018,51,3,euw1-az1,eu-west-1,c6g.medium,3.0,2022-07-12 04:20:02+00:00
2.3154,67,3,apse2-az2,ap-southeast-2,c6i.metal,1.5,2022-07-12 04:20:02+00:00
3.4075,59,2,usw2-az3,us-west-2,m6a.metal,1.0,2022-07-12 04:20:02+00:00
0.6319,75,1,usw2-az1,us-west-2,r5b.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.7929,65,3,apne2-az3,ap-northeast-2,m6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.2704,61,3,usw2-az2,us-west-2,c6gn.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.2585,66,3,usw1-az3,us-west-1,c6gd.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.2794,80,1,apne1-az2,ap-northeast-1,m5dn.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.9649,58,3,euw1-az1,eu-west-1,m5d.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.0692,77,3,apne2-az1,ap-northeast-2,r6i.xlarge,2.0,2022-07-12 04:20:02+00:00
0.5542,69,3,euw2-az3,eu-west-2,m6i.8xlarge,2.5,2022-07-12 04:20:02+00:00
2.3154,67,3,apse2-az3,ap-southeast-2,c6i.metal,1.5,2022-07-12 04:20:02+00:00
0.1336,70,3,euw3-az3,eu-west-3,m6i.2xlarge,3.0,2022-07-12 04:20:02+00:00
2.3191,67,2,apse2-az3,ap-southeast-2,m5d.24xlarge,1.5,2022-07-12 04:20:02+00:00
3.2646,56,3,use1-az6,us-east-1,c6a.metal,1.0,2022-07-12 04:20:02+00:00
0.6312,68,3,use1-az1,us-east-1,c5n.9xlarge,1.0,2022-07-12 04:20:02+00:00
0.4828,76,3,apne1-az1,ap-northeast-1,c3.8xlarge,2.5,2022-07-12 04:20:02+00:00
0.2704,61,3,usw2-az3,us-west-2,c6gn.4xlarge,3.0,2022-07-12 04:20:02+00:00
1.6977,70,3,apse2-az3,ap-southeast-2,g4dn.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0692,72,3,apne2-az3,ap-northeast-2,r6g.xlarge,3.0,2022-07-12 04:20:02+00:00
0.1761,60,3,use1-az4,us-east-1,c6i.2xlarge,1.5,2022-07-12 04:20:02+00:00
2.3199,70,1,aps1-az1,ap-south-1,i2.8xlarge,1.0,2022-07-12 04:20:02+00:00
0.5004,70,3,use2-az1,us-east-2,x1e.2xlarge,1.0,2022-07-12 04:20:02+00:00
0.6309,70,3,usw2-az4,us-west-2,d3en.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0447,73,3,euc1-az2,eu-central-1,r5a.large,3.0,2022-07-12 04:20:02+00:00
0.3458,70,3,usw2-az2,us-west-2,is4gen.2xlarge,2.5,2022-07-12 04:20:02+00:00
0.7929,65,3,apne2-az4,ap-northeast-2,m6g.12xlarge,2.5,2022-07-12 04:20:02+00:00
0.011,70,3,cac1-az4,ca-central-1,t4g.medium,3.0,2022-07-12 04:20:02+00:00
0.1336,70,3,euw3-az2,eu-west-3,m6i.2xlarge,3.0,2022-07-12 04:20:02+00:00
0.0017,66,3,use2-az3,us-east-2,t3a.nano,3.0,2022-07-12 04:20:02+00:00
1.6977,70,3,apse2-az2,ap-southeast-2,g4dn.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.0338,50,3,usw2-az3,us-west-2,c6g.large,3.0,2022-07-12 04:20:02+00:00
0.7929,72,3,apne2-az1,ap-northeast-2,m6i.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.0334,73,3,apse1-az1,ap-southeast-1,m5.large,2.5,2022-07-12 04:20:02+00:00
0.0448,70,3,use1-az2,us-east-1,r5.large,3.0,2022-07-12 04:20:02+00:00
0.6309,70,3,usw2-az3,us-west-2,d3en.4xlarge,2.5,2022-07-12 04:20:02+00:00
1.4571,74,3,cac1-az2,ca-central-1,m5ad.24xlarge,2.0,2022-07-12 04:20:02+00:00
2.32,51,1,use1-az6,us-east-1,c7g.16xlarge,2.0,2022-07-12 04:20:02+00:00
0.1336,70,3,euw3-az1,eu-west-3,m6i.2xlarge,3.0,2022-07-12 04:20:02+00:00
2.3205,61,3,use1-az1,us-east-1,c5.metal,1.0,2022-07-12 04:20:02+00:00
0.7929,72,3,apne2-az2,ap-northeast-2,m6i.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.6309,70,3,usw2-az2,us-west-2,d3en.4xlarge,2.5,2022-07-12 04:20:02+00:00
1.6977,70,3,apse2-az1,ap-southeast-2,g4dn.16xlarge,1.0,2022-07-12 04:20:02+00:00
0.2704,66,3,usw2-az4,us-west-2,c6id.4xlarge,3.0,2022-07-12 04:20:02+00:00
0.965,58,1,use1-az6,us-east-1,m5a.12xlarge,1.0,2022-07-12 04:20:02+00:00
0.0692,72,3,apne2-az2,ap-northeast-2,r6g.xlarge,3.0,2022-07-12 04:20:02+00:00
0.5542,69,3,euw2-az2,eu-west-2,m6i.8xlarge,2.5,2022-07-12 04:20:02+00:00
2.3215,70,3,use1-az5,us-east-1,r6i.24xlarge,2.5,2022-07-12 04:20:02+00:00
0.0174,65,3,euc1-az3,eu-central-1,c6gn.medium,2.5,2022-07-12 04:20:02+00:00
0.3552,54,3,use1-az5,us-east-1,m6i.4xlarge,1.5,2022-07-12 04:20:02+00:00
1.1936,70,3,euc1-az1,eu-central-1,c5d.18xlarge,2.5,2022-07-12 04:20:02+00:00
0.6309,70,3,usw2-az1,us-west-2,d3en.4xlarge,2.5,2022-07-12 04:20:02+00:00
3.2728,75,3,usw2-az2,us-west-2,r6id.32xlarge,2.5,2022-07-12 04:20:02+00:00
0.0668,63,3,euw3-az1,eu-west-3,m6g.xlarge,2.5,2022-07-12 04:20:02+00:00
0.1761,70,3,euw1-az1,eu-west-1,g4dn.xlarge,2.5,2022-07-12 04:20:02+00:00
2.3225,75,3,euw2-az1,eu-west-2,r6i.32xlarge,3.0,2022-07-12 04:20:02+00:00
1.2005,70,3,euw1-az3,eu-west-1,x2iedn.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.6309,70,3,use1-az6,us-east-1,d3en.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0449,65,3,sae1-az1,sa-east-1,c5a.large,3.0,2022-07-12 04:20:02+00:00
0.0017,71,3,cac1-az4,ca-central-1,t3.nano,1.0,2022-07-12 04:20:02+00:00
0.7929,72,3,apne2-az3,ap-northeast-2,m6i.12xlarge,2.0,2022-07-12 04:20:02+00:00
0.0009,71,3,aps1-az2,ap-south-1,t3a.nano,3.0,2022-07-12 04:20:02+00:00
0.2649,66,3,apse1-az1,ap-southeast-1,c6i.4xlarge,2.5,2022-07-12 04:20:02+00:00
0.0149,70,3,usw1-az3,us-west-1,t3.medium,3.0,2022-07-12 04:20:02+00:00
0.0712,84,3,apse1-az1,ap-southeast-1,m5zn.xlarge,2.5,2022-07-12 04:20:02+00:00
0.011,70,3,euw1-az1,eu-west-1,t4g.medium,3.0,2022-07-12 04:20:02+00:00
3.7872,70,3,euw2-az2,eu-west-2,i3en.metal,2.0,2022-07-12 04:20:02+00:00
2.3225,75,3,euw2-az2,eu-west-2,r6i.32xlarge,3.0,2022-07-12 04:20:02+00:00
